Generation	ModelUUID	Step	randomInt	label
56	3d7684d4-7990-4224-9050-a616258b287b	0	18983	bar
56	3d7684d4-7990-4224-9050-a616258b287b	1	4971	bar
56	3d7684d4-7990-4224-9050-a616258b287b	2	34134	bar
56	1ee31165-cee8-4007-901e-dc5e2e5e75c0	0	18290	bar
56	1ee31165-cee8-4007-901e-dc5e2e5e75c0	1	74606	bar
56	1ee31165-cee8-4007-901e-dc5e2e5e75c0	2	90677	bar
56	672735c4-f1d5-4d49-967b-55e9ae8fdfc5	0	4079	bar
56	672735c4-f1d5-4d49-967b-55e9ae8fdfc5	1	5883	bar
56	672735c4-f1d5-4d49-967b-55e9ae8fdfc5	2	99347	bar
56	de881c43-b398-473c-b4da-83d0d38828d9	0	11272	bar
56	de881c43-b398-473c-b4da-83d0d38828d9	1	36999	bar
56	de881c43-b398-473c-b4da-83d0d38828d9	2	5673	bar
56	cb9b165d-06f7-4bdc-9823-c1791ed51fec	0	1740	bar
56	cb9b165d-06f7-4bdc-9823-c1791ed51fec	1	40889	bar
56	cb9b165d-06f7-4bdc-9823-c1791ed51fec	2	85351	bar
57	142f5318-cf3c-4100-b494-62d20af108a0	0	38204	bar
57	142f5318-cf3c-4100-b494-62d20af108a0	1	4494	bar
57	142f5318-cf3c-4100-b494-62d20af108a0	2	43312	bar
57	1c77f4a3-85b9-4efc-b806-7c79fc8d9b9e	0	99378	bar
57	1c77f4a3-85b9-4efc-b806-7c79fc8d9b9e	1	8791	bar
57	1c77f4a3-85b9-4efc-b806-7c79fc8d9b9e	2	54513	bar
57	f433ca98-732d-405d-8c79-ae2fa35cd8cf	0	47566	bar
57	f433ca98-732d-405d-8c79-ae2fa35cd8cf	1	40637	bar
57	f433ca98-732d-405d-8c79-ae2fa35cd8cf	2	83231	bar
57	c4f8a770-d0ac-494d-988c-ebbeeccc2a5c	0	38718	bar
57	c4f8a770-d0ac-494d-988c-ebbeeccc2a5c	1	6340	bar
57	c4f8a770-d0ac-494d-988c-ebbeeccc2a5c	2	75500	bar
57	af1faf29-dfd2-458a-86bf-c5b1d378e233	0	63145	bar
57	af1faf29-dfd2-458a-86bf-c5b1d378e233	1	76877	bar
57	af1faf29-dfd2-458a-86bf-c5b1d378e233	2	55174	bar
57	7363f5ae-a262-45f7-b210-db303ba0eac1	0	38232	bar
57	7363f5ae-a262-45f7-b210-db303ba0eac1	1	87349	bar
57	7363f5ae-a262-45f7-b210-db303ba0eac1	2	4236	bar
57	ca300a85-df12-4d0a-9c0d-afc4e26756ad	0	44897	bar
57	ca300a85-df12-4d0a-9c0d-afc4e26756ad	1	68443	bar
57	ca300a85-df12-4d0a-9c0d-afc4e26756ad	2	82094	bar
57	1d904598-b68e-49a7-b9df-f0dc4c0684fb	0	17906	bar
57	1d904598-b68e-49a7-b9df-f0dc4c0684fb	1	51967	bar
57	1d904598-b68e-49a7-b9df-f0dc4c0684fb	2	65408	bar
57	11a8712f-6d51-428b-a633-bb85408d0b8d	0	12567	bar
57	11a8712f-6d51-428b-a633-bb85408d0b8d	1	72806	bar
57	11a8712f-6d51-428b-a633-bb85408d0b8d	2	50554	bar
57	a6c60117-1d0e-42f3-8f64-0ffd366f2431	0	34888	bar
57	a6c60117-1d0e-42f3-8f64-0ffd366f2431	1	91482	bar
57	a6c60117-1d0e-42f3-8f64-0ffd366f2431	2	83823	bar
58	338b8a31-f6be-4ce6-9868-5a44b536cb57	0	80401	bar
58	338b8a31-f6be-4ce6-9868-5a44b536cb57	1	24686	bar
58	338b8a31-f6be-4ce6-9868-5a44b536cb57	2	51848	bar
58	4cf07732-d499-471d-bb74-4dbd123edd4a	0	89663	bar
58	4cf07732-d499-471d-bb74-4dbd123edd4a	1	61567	bar
58	4cf07732-d499-471d-bb74-4dbd123edd4a	2	18493	bar
58	db847299-34ce-4746-a7cb-18fa1fd80fc5	0	3204	bar
58	db847299-34ce-4746-a7cb-18fa1fd80fc5	1	31990	bar
58	db847299-34ce-4746-a7cb-18fa1fd80fc5	2	10383	bar
58	70ae88c7-0310-4654-a16a-4fecfdafd4e6	0	45096	bar
58	70ae88c7-0310-4654-a16a-4fecfdafd4e6	1	70411	bar
58	70ae88c7-0310-4654-a16a-4fecfdafd4e6	2	41989	bar
58	2d33867a-a67c-42ca-932d-3bda402547b4	0	54188	bar
58	2d33867a-a67c-42ca-932d-3bda402547b4	1	31235	bar
58	2d33867a-a67c-42ca-932d-3bda402547b4	2	42112	bar
58	818c2c28-ccb4-4042-abd2-c2068679862a	0	79707	bar
58	818c2c28-ccb4-4042-abd2-c2068679862a	1	7993	bar
58	818c2c28-ccb4-4042-abd2-c2068679862a	2	81597	bar
58	288df993-968a-494d-85b4-50dc86e4c64d	0	57584	bar
58	288df993-968a-494d-85b4-50dc86e4c64d	1	34651	bar
58	288df993-968a-494d-85b4-50dc86e4c64d	2	51335	bar
58	6992c9c8-fb83-44a2-87d2-cd8575bf8eb2	0	15390	bar
58	6992c9c8-fb83-44a2-87d2-cd8575bf8eb2	1	5163	bar
58	6992c9c8-fb83-44a2-87d2-cd8575bf8eb2	2	55479	bar
58	255b7ad4-26d8-42d4-ba06-ee0dd0f1b472	0	84256	bar
58	255b7ad4-26d8-42d4-ba06-ee0dd0f1b472	1	81798	bar
58	255b7ad4-26d8-42d4-ba06-ee0dd0f1b472	2	32457	bar
58	8e8e28dc-953a-45ab-b0b1-16a461ac2a31	0	5726	bar
58	8e8e28dc-953a-45ab-b0b1-16a461ac2a31	1	31906	bar
58	8e8e28dc-953a-45ab-b0b1-16a461ac2a31	2	24796	bar
59	5c781153-95a7-4c82-b4e3-3dd0252423da	0	74776	bar
59	5c781153-95a7-4c82-b4e3-3dd0252423da	1	93168	bar
59	5c781153-95a7-4c82-b4e3-3dd0252423da	2	81125	bar
59	67af6623-62ae-4c94-84d1-f092b7cfd5fd	0	34834	bar
59	67af6623-62ae-4c94-84d1-f092b7cfd5fd	1	79361	bar
59	67af6623-62ae-4c94-84d1-f092b7cfd5fd	2	90000	bar
59	79b2f8cf-f734-4e53-8c7a-509c7d29763e	0	81501	bar
59	79b2f8cf-f734-4e53-8c7a-509c7d29763e	1	99268	bar
59	79b2f8cf-f734-4e53-8c7a-509c7d29763e	2	73621	bar
59	46110401-f812-4c2d-8707-6d9fbf830a1c	0	14749	bar
59	46110401-f812-4c2d-8707-6d9fbf830a1c	1	73709	bar
59	46110401-f812-4c2d-8707-6d9fbf830a1c	2	57875	bar
59	81a6fe9c-ac44-4be6-9ec4-7eee5faed2f9	0	85852	bar
59	81a6fe9c-ac44-4be6-9ec4-7eee5faed2f9	1	37746	bar
59	81a6fe9c-ac44-4be6-9ec4-7eee5faed2f9	2	39468	bar
59	b0a9c1c0-e15c-420f-b1d6-3712236d7b86	0	38378	bar
59	b0a9c1c0-e15c-420f-b1d6-3712236d7b86	1	66639	bar
59	b0a9c1c0-e15c-420f-b1d6-3712236d7b86	2	99900	bar
59	157a22d0-b5fb-4526-8d9e-6f6d13a21f9f	0	783	bar
59	157a22d0-b5fb-4526-8d9e-6f6d13a21f9f	1	13961	bar
59	157a22d0-b5fb-4526-8d9e-6f6d13a21f9f	2	51926	bar
59	c5a6ef6c-b9d2-483c-a3be-fdd66ec76e5c	0	73391	bar
59	c5a6ef6c-b9d2-483c-a3be-fdd66ec76e5c	1	68719	bar
59	c5a6ef6c-b9d2-483c-a3be-fdd66ec76e5c	2	83773	bar
59	ffeb3c30-0d0f-4f0f-bb6e-5a093ba0c669	0	87417	bar
59	ffeb3c30-0d0f-4f0f-bb6e-5a093ba0c669	1	36765	bar
59	ffeb3c30-0d0f-4f0f-bb6e-5a093ba0c669	2	83069	bar
59	30b0e470-afd1-4d0c-a690-def2fa7739a1	0	32844	bar
59	30b0e470-afd1-4d0c-a690-def2fa7739a1	1	98458	bar
59	30b0e470-afd1-4d0c-a690-def2fa7739a1	2	88452	bar
60	2e464e73-47ef-402e-8571-355b6a3ce295	0	40615	bar
60	2e464e73-47ef-402e-8571-355b6a3ce295	1	57122	bar
60	2e464e73-47ef-402e-8571-355b6a3ce295	2	99968	bar
60	1fa716d0-0866-4e19-856a-97aa01049b68	0	22763	bar
60	1fa716d0-0866-4e19-856a-97aa01049b68	1	63262	bar
60	1fa716d0-0866-4e19-856a-97aa01049b68	2	40949	bar
60	fead652d-29d6-4cdd-bb58-125525b43e52	0	75374	bar
60	fead652d-29d6-4cdd-bb58-125525b43e52	1	43278	bar
60	fead652d-29d6-4cdd-bb58-125525b43e52	2	67835	bar
60	8eeb627e-50eb-4faf-825e-f86bbe80bd67	0	85567	bar
60	8eeb627e-50eb-4faf-825e-f86bbe80bd67	1	54504	bar
60	8eeb627e-50eb-4faf-825e-f86bbe80bd67	2	26546	bar
60	1455536c-e359-4855-bbb5-dd7ec92d15a9	0	38033	bar
60	1455536c-e359-4855-bbb5-dd7ec92d15a9	1	80250	bar
60	1455536c-e359-4855-bbb5-dd7ec92d15a9	2	16739	bar
60	58075c1c-3320-41ec-bd73-146ccdad7d8b	0	17255	bar
60	58075c1c-3320-41ec-bd73-146ccdad7d8b	1	32492	bar
60	58075c1c-3320-41ec-bd73-146ccdad7d8b	2	29877	bar
60	212f9c77-b0e5-4031-8357-09cf8eb39ee4	0	15994	bar
60	212f9c77-b0e5-4031-8357-09cf8eb39ee4	1	39457	bar
60	212f9c77-b0e5-4031-8357-09cf8eb39ee4	2	30377	bar
60	d26fd077-7e2d-4960-a7de-4a822a486fb9	0	55818	bar
60	d26fd077-7e2d-4960-a7de-4a822a486fb9	1	44764	bar
60	d26fd077-7e2d-4960-a7de-4a822a486fb9	2	78994	bar
60	9b1c31df-2cb9-499a-bbfc-d2cb0c114562	0	60478	bar
60	9b1c31df-2cb9-499a-bbfc-d2cb0c114562	1	3744	bar
60	9b1c31df-2cb9-499a-bbfc-d2cb0c114562	2	74676	bar
60	9080f99f-7031-4376-a85b-676b6772548e	0	2713	bar
60	9080f99f-7031-4376-a85b-676b6772548e	1	85007	bar
60	9080f99f-7031-4376-a85b-676b6772548e	2	77208	bar
61	e986363e-59b9-4a63-8f2d-5e1e41436f84	0	22044	bar
61	e986363e-59b9-4a63-8f2d-5e1e41436f84	1	90260	bar
61	e986363e-59b9-4a63-8f2d-5e1e41436f84	2	74505	bar
61	a4e5882b-93d9-435a-914e-1115c7efa48c	0	85458	bar
61	a4e5882b-93d9-435a-914e-1115c7efa48c	1	65436	bar
61	a4e5882b-93d9-435a-914e-1115c7efa48c	2	61710	bar
61	1e3b31f5-afcc-476a-b1db-491c56be27da	0	68603	bar
61	1e3b31f5-afcc-476a-b1db-491c56be27da	1	98174	bar
61	1e3b31f5-afcc-476a-b1db-491c56be27da	2	47524	bar
61	50d48bf1-756b-42d1-8535-9d4251015cbe	0	62329	bar
61	50d48bf1-756b-42d1-8535-9d4251015cbe	1	11452	bar
61	50d48bf1-756b-42d1-8535-9d4251015cbe	2	41912	bar
61	fe5be926-f387-489a-a05e-e30586e18548	0	39921	bar
61	fe5be926-f387-489a-a05e-e30586e18548	1	85345	bar
61	fe5be926-f387-489a-a05e-e30586e18548	2	10398	bar
61	7a4a1486-dec5-4927-9d45-e68649d2b199	0	52542	bar
61	7a4a1486-dec5-4927-9d45-e68649d2b199	1	26986	bar
61	7a4a1486-dec5-4927-9d45-e68649d2b199	2	67984	bar
61	33302d2f-62ab-4013-a8c6-1f25301b1d35	0	51512	bar
61	33302d2f-62ab-4013-a8c6-1f25301b1d35	1	21506	bar
61	33302d2f-62ab-4013-a8c6-1f25301b1d35	2	2246	bar
61	589d378c-e837-41c6-9cbb-6d74e5a48300	0	42043	bar
61	589d378c-e837-41c6-9cbb-6d74e5a48300	1	83878	bar
61	589d378c-e837-41c6-9cbb-6d74e5a48300	2	78895	bar
61	e4af93eb-5dbb-43de-8e62-5d999a90a3a7	0	26552	bar
61	e4af93eb-5dbb-43de-8e62-5d999a90a3a7	1	13543	bar
61	e4af93eb-5dbb-43de-8e62-5d999a90a3a7	2	44906	bar
61	0ae34b8b-f69f-4648-8a6f-d52414b535a8	0	29781	bar
61	0ae34b8b-f69f-4648-8a6f-d52414b535a8	1	74573	bar
61	0ae34b8b-f69f-4648-8a6f-d52414b535a8	2	3	bar
62	73700150-7b27-4d18-bdfe-4db0a164dd7e	0	59617	bar
62	73700150-7b27-4d18-bdfe-4db0a164dd7e	1	32248	bar
62	73700150-7b27-4d18-bdfe-4db0a164dd7e	2	59629	bar
62	1e60c871-e1e6-4db7-a17d-f16a9a69ce56	0	11160	bar
62	1e60c871-e1e6-4db7-a17d-f16a9a69ce56	1	92322	bar
62	1e60c871-e1e6-4db7-a17d-f16a9a69ce56	2	51512	bar
62	4806317c-1520-4754-9be9-3121786331b7	0	51247	bar
62	4806317c-1520-4754-9be9-3121786331b7	1	79393	bar
62	4806317c-1520-4754-9be9-3121786331b7	2	59664	bar
62	4663e403-7635-4ced-a5c1-a534d2831ef0	0	7869	bar
62	4663e403-7635-4ced-a5c1-a534d2831ef0	1	26505	bar
62	4663e403-7635-4ced-a5c1-a534d2831ef0	2	61746	bar
62	3cb90fe2-4a2c-42b7-aaa9-1f5c54098f38	0	21831	bar
62	3cb90fe2-4a2c-42b7-aaa9-1f5c54098f38	1	68813	bar
62	3cb90fe2-4a2c-42b7-aaa9-1f5c54098f38	2	74027	bar
62	d76838c8-8c87-4ecb-bf58-d178cde8e2d5	0	42598	bar
62	d76838c8-8c87-4ecb-bf58-d178cde8e2d5	1	61509	bar
62	d76838c8-8c87-4ecb-bf58-d178cde8e2d5	2	19470	bar
62	16a86ef6-e3c4-45b2-89c1-543300137523	0	35542	bar
62	16a86ef6-e3c4-45b2-89c1-543300137523	1	6380	bar
62	16a86ef6-e3c4-45b2-89c1-543300137523	2	66354	bar
62	44b43f4a-46e1-429f-b13a-f2c235dc22ad	0	38494	bar
62	44b43f4a-46e1-429f-b13a-f2c235dc22ad	1	23585	bar
62	44b43f4a-46e1-429f-b13a-f2c235dc22ad	2	31494	bar
62	23ae2945-f07e-482a-bf17-565ca0060b1f	0	34231	bar
62	23ae2945-f07e-482a-bf17-565ca0060b1f	1	11629	bar
62	23ae2945-f07e-482a-bf17-565ca0060b1f	2	98866	bar
62	aea15902-bf59-43b9-8aa3-2c3f74cafcbb	0	44890	bar
62	aea15902-bf59-43b9-8aa3-2c3f74cafcbb	1	97988	bar
62	aea15902-bf59-43b9-8aa3-2c3f74cafcbb	2	84427	bar
63	76ffb1ac-4d28-4575-8041-1a93772ff9c0	0	11819	bar
63	76ffb1ac-4d28-4575-8041-1a93772ff9c0	1	92676	bar
63	76ffb1ac-4d28-4575-8041-1a93772ff9c0	2	55986	bar
63	85056501-bc72-4b88-863c-1c95ab01970a	0	11420	bar
63	85056501-bc72-4b88-863c-1c95ab01970a	1	93339	bar
63	85056501-bc72-4b88-863c-1c95ab01970a	2	75435	bar
63	dc410322-cc7e-4261-b7d4-9c122de8b7f1	0	97791	bar
63	dc410322-cc7e-4261-b7d4-9c122de8b7f1	1	74565	bar
63	dc410322-cc7e-4261-b7d4-9c122de8b7f1	2	93685	bar
63	72a3723c-8ccc-4fc0-a5ba-bea33f0708f8	0	6796	bar
63	72a3723c-8ccc-4fc0-a5ba-bea33f0708f8	1	81362	bar
63	72a3723c-8ccc-4fc0-a5ba-bea33f0708f8	2	63498	bar
63	e775588e-6216-4c5c-856d-d5c3c2af4c39	0	39211	bar
63	e775588e-6216-4c5c-856d-d5c3c2af4c39	1	51110	bar
63	e775588e-6216-4c5c-856d-d5c3c2af4c39	2	49460	bar
63	0136285d-a8f8-4cd6-ad5f-b72179121937	0	45951	bar
63	0136285d-a8f8-4cd6-ad5f-b72179121937	1	10938	bar
63	0136285d-a8f8-4cd6-ad5f-b72179121937	2	11466	bar
63	7fb5af2e-9918-48b6-868b-8768823b883a	0	30384	bar
63	7fb5af2e-9918-48b6-868b-8768823b883a	1	34977	bar
63	7fb5af2e-9918-48b6-868b-8768823b883a	2	17638	bar
63	30752db8-6582-4617-b729-4c362fbf6a61	0	57362	bar
63	30752db8-6582-4617-b729-4c362fbf6a61	1	44581	bar
63	30752db8-6582-4617-b729-4c362fbf6a61	2	60069	bar
63	23642038-426e-4262-99cd-0005e9e2ae27	0	13879	bar
63	23642038-426e-4262-99cd-0005e9e2ae27	1	97615	bar
63	23642038-426e-4262-99cd-0005e9e2ae27	2	81050	bar
63	7d22a57c-fba2-4722-ae0e-5489ba7654ae	0	38510	bar
63	7d22a57c-fba2-4722-ae0e-5489ba7654ae	1	35365	bar
63	7d22a57c-fba2-4722-ae0e-5489ba7654ae	2	28399	bar
64	9bb098e3-dce2-4364-8d3c-24e4144e79d5	0	61750	bar
64	9bb098e3-dce2-4364-8d3c-24e4144e79d5	1	7117	bar
64	9bb098e3-dce2-4364-8d3c-24e4144e79d5	2	85049	bar
64	68ad53bf-13d6-43bf-891a-c87a1d7acbe1	0	80611	bar
64	68ad53bf-13d6-43bf-891a-c87a1d7acbe1	1	47824	bar
64	68ad53bf-13d6-43bf-891a-c87a1d7acbe1	2	96790	bar
64	a1a3ebd1-81fa-4da4-b4f9-6262fb9f148f	0	39499	bar
64	a1a3ebd1-81fa-4da4-b4f9-6262fb9f148f	1	25210	bar
64	a1a3ebd1-81fa-4da4-b4f9-6262fb9f148f	2	9190	bar
64	627527ce-47ca-4dd4-aed4-da4b6de8320d	0	68334	bar
64	627527ce-47ca-4dd4-aed4-da4b6de8320d	1	13630	bar
64	627527ce-47ca-4dd4-aed4-da4b6de8320d	2	75012	bar
64	5433e9e2-2ea3-4666-9f71-0a096ae99977	0	42016	bar
64	5433e9e2-2ea3-4666-9f71-0a096ae99977	1	6262	bar
64	5433e9e2-2ea3-4666-9f71-0a096ae99977	2	8127	bar
64	6eb1c25a-0276-4710-bab9-3fd8b814431b	0	13173	bar
64	6eb1c25a-0276-4710-bab9-3fd8b814431b	1	63592	bar
64	6eb1c25a-0276-4710-bab9-3fd8b814431b	2	23865	bar
64	fa3581c9-59f4-433f-91b9-c875a0e4f4ef	0	35015	bar
64	fa3581c9-59f4-433f-91b9-c875a0e4f4ef	1	421	bar
64	fa3581c9-59f4-433f-91b9-c875a0e4f4ef	2	46267	bar
64	874338b3-9910-4c78-883b-2e69e8765604	0	97703	bar
64	874338b3-9910-4c78-883b-2e69e8765604	1	87883	bar
64	874338b3-9910-4c78-883b-2e69e8765604	2	35155	bar
64	ad998b40-c383-42bd-b31a-03150de1b363	0	61438	bar
64	ad998b40-c383-42bd-b31a-03150de1b363	1	92266	bar
64	ad998b40-c383-42bd-b31a-03150de1b363	2	91435	bar
64	0c40f99d-996a-4eb7-8232-f50d7f9b29a1	0	71262	bar
64	0c40f99d-996a-4eb7-8232-f50d7f9b29a1	1	72195	bar
64	0c40f99d-996a-4eb7-8232-f50d7f9b29a1	2	38247	bar
65	e86ab64f-6adf-48db-a2ee-2fe0fca7f096	0	3658	bar
65	e86ab64f-6adf-48db-a2ee-2fe0fca7f096	1	30187	bar
65	e86ab64f-6adf-48db-a2ee-2fe0fca7f096	2	29147	bar
65	5bac189a-9fdc-49ed-bb79-20f04af8cf8d	0	75902	bar
65	5bac189a-9fdc-49ed-bb79-20f04af8cf8d	1	90992	bar
65	5bac189a-9fdc-49ed-bb79-20f04af8cf8d	2	45190	bar
65	dfea8fdb-b998-4807-a447-20331b703af3	0	8476	bar
65	dfea8fdb-b998-4807-a447-20331b703af3	1	21331	bar
65	dfea8fdb-b998-4807-a447-20331b703af3	2	94095	bar
65	6d4046fa-b69c-4e86-bfd2-8a0d6ecc4665	0	73365	bar
65	6d4046fa-b69c-4e86-bfd2-8a0d6ecc4665	1	94355	bar
65	6d4046fa-b69c-4e86-bfd2-8a0d6ecc4665	2	37883	bar
65	150c7453-0b4b-438a-b182-1af17981271c	0	337	bar
65	150c7453-0b4b-438a-b182-1af17981271c	1	96235	bar
65	150c7453-0b4b-438a-b182-1af17981271c	2	7368	bar
65	d38f4600-6715-4e46-8607-b6bc782c4020	0	55995	bar
65	d38f4600-6715-4e46-8607-b6bc782c4020	1	39953	bar
65	d38f4600-6715-4e46-8607-b6bc782c4020	2	93546	bar
65	a3939555-2180-4899-8849-8ffd1ca923cf	0	1963	bar
65	a3939555-2180-4899-8849-8ffd1ca923cf	1	42207	bar
65	a3939555-2180-4899-8849-8ffd1ca923cf	2	88159	bar
65	a643a2c5-479f-4d8b-88e3-8f12b15e5c83	0	54417	bar
65	a643a2c5-479f-4d8b-88e3-8f12b15e5c83	1	96302	bar
65	a643a2c5-479f-4d8b-88e3-8f12b15e5c83	2	2896	bar
65	a3c710f7-f004-4041-81c6-b7ba5d306326	0	10427	bar
65	a3c710f7-f004-4041-81c6-b7ba5d306326	1	43006	bar
65	a3c710f7-f004-4041-81c6-b7ba5d306326	2	3750	bar
65	04ef785b-afe3-4fd1-a4c9-c6d7382d00cc	0	62851	bar
65	04ef785b-afe3-4fd1-a4c9-c6d7382d00cc	1	19955	bar
65	04ef785b-afe3-4fd1-a4c9-c6d7382d00cc	2	49543	bar
66	19150ca5-a0e6-4aeb-be1c-c032f712470a	0	19096	bar
66	19150ca5-a0e6-4aeb-be1c-c032f712470a	1	5530	bar
66	19150ca5-a0e6-4aeb-be1c-c032f712470a	2	26924	bar
66	1037e46c-d928-40e6-ac03-04678890d532	0	41288	bar
66	1037e46c-d928-40e6-ac03-04678890d532	1	92489	bar
66	1037e46c-d928-40e6-ac03-04678890d532	2	38848	bar
66	c126b2be-4c20-47a1-89fe-eed06e68cf3f	0	38983	bar
66	c126b2be-4c20-47a1-89fe-eed06e68cf3f	1	90660	bar
66	c126b2be-4c20-47a1-89fe-eed06e68cf3f	2	9559	bar
66	3499ab64-1da2-4a81-a8f5-b5d0da0aaa20	0	12382	bar
66	3499ab64-1da2-4a81-a8f5-b5d0da0aaa20	1	12155	bar
66	3499ab64-1da2-4a81-a8f5-b5d0da0aaa20	2	5000	bar
66	3092d332-6019-439a-919b-54f58c1d2858	0	76723	bar
66	3092d332-6019-439a-919b-54f58c1d2858	1	98929	bar
66	3092d332-6019-439a-919b-54f58c1d2858	2	4777	bar
66	bb9254df-a6a7-4539-80e5-d682b09dda7c	0	41648	bar
66	bb9254df-a6a7-4539-80e5-d682b09dda7c	1	52055	bar
66	bb9254df-a6a7-4539-80e5-d682b09dda7c	2	97573	bar
66	b8de234c-b349-4a52-a7b6-80f8168c0040	0	28755	bar
66	b8de234c-b349-4a52-a7b6-80f8168c0040	1	6711	bar
66	b8de234c-b349-4a52-a7b6-80f8168c0040	2	96349	bar
66	bbf6637f-eb9a-4370-a2a3-c77bfd92a269	0	40242	bar
66	bbf6637f-eb9a-4370-a2a3-c77bfd92a269	1	32525	bar
66	bbf6637f-eb9a-4370-a2a3-c77bfd92a269	2	50296	bar
66	bde469d9-3db6-4e00-bacf-88a8ca214985	0	47720	bar
66	bde469d9-3db6-4e00-bacf-88a8ca214985	1	16559	bar
66	bde469d9-3db6-4e00-bacf-88a8ca214985	2	74856	bar
66	0bfc0cf4-3590-47c0-8b97-a91cdb1b0551	0	63520	bar
66	0bfc0cf4-3590-47c0-8b97-a91cdb1b0551	1	8718	bar
66	0bfc0cf4-3590-47c0-8b97-a91cdb1b0551	2	85243	bar
67	e4756ee6-9f42-47ce-afb1-3e2bdfbdcfd4	0	96925	bar
67	e4756ee6-9f42-47ce-afb1-3e2bdfbdcfd4	1	25748	bar
67	e4756ee6-9f42-47ce-afb1-3e2bdfbdcfd4	2	84922	bar
67	f4427b7c-2cd0-40a5-aa20-8baf6158578e	0	36484	bar
67	f4427b7c-2cd0-40a5-aa20-8baf6158578e	1	23821	bar
67	f4427b7c-2cd0-40a5-aa20-8baf6158578e	2	42914	bar
67	108401cb-d3ae-4ade-919a-6f6c2d657a60	0	97287	bar
67	108401cb-d3ae-4ade-919a-6f6c2d657a60	1	35747	bar
67	108401cb-d3ae-4ade-919a-6f6c2d657a60	2	27804	bar
67	ad39deb8-120a-49cd-a55c-502f6b776a8e	0	2799	bar
67	ad39deb8-120a-49cd-a55c-502f6b776a8e	1	94977	bar
67	ad39deb8-120a-49cd-a55c-502f6b776a8e	2	98619	bar
67	fa511bac-b015-4436-a18b-3220843a1f2d	0	89125	bar
67	fa511bac-b015-4436-a18b-3220843a1f2d	1	96409	bar
67	fa511bac-b015-4436-a18b-3220843a1f2d	2	22386	bar
67	79d966fa-d025-4f02-8f2b-a94b13c5db11	0	6397	bar
67	79d966fa-d025-4f02-8f2b-a94b13c5db11	1	80929	bar
67	79d966fa-d025-4f02-8f2b-a94b13c5db11	2	13743	bar
67	5db812a5-4c90-44c2-8017-a1eda748aaac	0	38879	bar
67	5db812a5-4c90-44c2-8017-a1eda748aaac	1	31095	bar
67	5db812a5-4c90-44c2-8017-a1eda748aaac	2	120	bar
67	dba7134f-bc72-4c82-999c-c26a30400e52	0	32723	bar
67	dba7134f-bc72-4c82-999c-c26a30400e52	1	14470	bar
67	dba7134f-bc72-4c82-999c-c26a30400e52	2	40993	bar
67	86b15e02-7d43-48ba-acda-e6a072f50684	0	25865	bar
67	86b15e02-7d43-48ba-acda-e6a072f50684	1	37793	bar
67	86b15e02-7d43-48ba-acda-e6a072f50684	2	51463	bar
67	1983cfb6-c433-47b0-8a54-ea330f3ba358	0	19074	bar
67	1983cfb6-c433-47b0-8a54-ea330f3ba358	1	24268	bar
67	1983cfb6-c433-47b0-8a54-ea330f3ba358	2	65707	bar
68	26cf76f7-864e-45f1-a8b7-fc1c9d37a13c	0	29502	bar
68	26cf76f7-864e-45f1-a8b7-fc1c9d37a13c	1	27994	bar
68	26cf76f7-864e-45f1-a8b7-fc1c9d37a13c	2	43982	bar
68	5dd2fa36-3652-4a11-ad1b-4b93ac8be5d0	0	81315	bar
68	5dd2fa36-3652-4a11-ad1b-4b93ac8be5d0	1	24624	bar
68	5dd2fa36-3652-4a11-ad1b-4b93ac8be5d0	2	49638	bar
68	ca1b3c51-d4cf-4d53-ab56-74579348aaa8	0	71078	bar
68	ca1b3c51-d4cf-4d53-ab56-74579348aaa8	1	20680	bar
68	ca1b3c51-d4cf-4d53-ab56-74579348aaa8	2	52282	bar
68	a965669f-9ee2-4b88-b3e3-95e7614e37e6	0	11450	bar
68	a965669f-9ee2-4b88-b3e3-95e7614e37e6	1	6867	bar
68	a965669f-9ee2-4b88-b3e3-95e7614e37e6	2	27904	bar
68	23173311-e7d3-45e2-b332-98cb83cdd283	0	3794	bar
68	23173311-e7d3-45e2-b332-98cb83cdd283	1	49462	bar
68	23173311-e7d3-45e2-b332-98cb83cdd283	2	96560	bar
68	e422388f-9186-46c9-bdaa-2c53da5bcd80	0	10964	bar
68	e422388f-9186-46c9-bdaa-2c53da5bcd80	1	16085	bar
68	e422388f-9186-46c9-bdaa-2c53da5bcd80	2	97285	bar
68	798cb4ed-7441-40ae-a55f-24eadf1193bd	0	64893	bar
68	798cb4ed-7441-40ae-a55f-24eadf1193bd	1	88749	bar
68	798cb4ed-7441-40ae-a55f-24eadf1193bd	2	11568	bar
68	0e63ca49-a2cc-45aa-98c7-b2440cd96dd2	0	20363	bar
68	0e63ca49-a2cc-45aa-98c7-b2440cd96dd2	1	84570	bar
68	0e63ca49-a2cc-45aa-98c7-b2440cd96dd2	2	16376	bar
68	7a48d46d-c368-46c8-a253-b689da766839	0	44906	bar
68	7a48d46d-c368-46c8-a253-b689da766839	1	79961	bar
68	7a48d46d-c368-46c8-a253-b689da766839	2	65906	bar
68	60b0442a-a96c-4125-8e2a-4470a63ec2ae	0	64478	bar
68	60b0442a-a96c-4125-8e2a-4470a63ec2ae	1	29928	bar
68	60b0442a-a96c-4125-8e2a-4470a63ec2ae	2	70200	bar
69	66a6bad5-606b-46c9-9f1c-d1b37317845c	0	17930	bar
